geometry,GEOMETRY_SCHOOL
"POLYGON((-75.0757913577799 9.39449667341857, -75.1130956322494 9.3943893357674, -75.1131224868569 9.40342303239216, -75.1217282000047 9.40339768769469, -75.1216566386696 9.37950359897048, -75.1074395957789 9.37954525152713, -75.1073997993329 9.3660458550806, -75.0908430270592 9.36609357468781, -75.090826151532 9.36026941345131, -75.0856513865107 9.36027842015016, -75.0856420619868 9.35704214131955, -75.0811274331725 9.35705494092631, -75.0811194415075 9.35305131607934, -75.0590092576144 9.35311314600654, -75.0591388522181 9.39922577125276, -75.0758047803713 9.39918177874039, -75.0757913577799 9.39449667341857))",POINT(-75.06056822 9.398515081)
"POLYGON((-75.0757913577799 9.39449667341857, -75.1130956322494 9.3943893357674, -75.1131224868569 9.40342303239216, -75.1217282000047 9.40339768769469, -75.1216566386696 9.37950359897048, -75.1074395957789 9.37954525152713, -75.1073997993329 9.3660458550806, -75.0908430270592 9.36609357468781, -75.090826151532 9.36026941345131, -75.0856513865107 9.36027842015016, -75.0856420619868 9.35704214131955, -75.0811274331725 9.35705494092631, -75.0811194415075 9.35305131607934, -75.0590092576144 9.35311314600654, -75.0591388522181 9.39922577125276, -75.0758047803713 9.39918177874039, -75.0757913577799 9.39449667341857))",POINT(-75.06056822 9.398515081)
"POLYGON((-75.0757913577799 9.39449667341857, -75.1130956322494 9.3943893357674, -75.1131224868569 9.40342303239216, -75.1217282000047 9.40339768769469, -75.1216566386696 9.37950359897048, -75.1074395957789 9.37954525152713, -75.1073997993329 9.3660458550806, -75.0908430270592 9.36609357468781, -75.090826151532 9.36026941345131, -75.0856513865107 9.36027842015016, -75.0856420619868 9.35704214131955, -75.0811274331725 9.35705494092631, -75.0811194415075 9.35305131607934, -75.0590092576144 9.35311314600654, -75.0591388522181 9.39922577125276, -75.0758047803713 9.39918177874039, -75.0757913577799 9.39449667341857))",POINT(-75.06056822 9.398515081)
"POLYGON((-75.0757913577799 9.39449667341857, -75.1130956322494 9.3943893357674, -75.1131224868569 9.40342303239216, -75.1217282000047 9.40339768769469, -75.1216566386696 9.37950359897048, -75.1074395957789 9.37954525152713, -75.1073997993329 9.3660458550806, -75.0908430270592 9.36609357468781, -75.090826151532 9.36026941345131, -75.0856513865107 9.36027842015016, -75.0856420619868 9.35704214131955, -75.0811274331725 9.35705494092631, -75.0811194415075 9.35305131607934, -75.0590092576144 9.35311314600654, -75.0591388522181 9.39922577125276, -75.0758047803713 9.39918177874039, -75.0757913577799 9.39449667341857))",POINT(-75.06056822 9.398515081)
"POLYGON((-75.0757913577799 9.39449667341857, -75.1130956322494 9.3943893357674, -75.1131224868569 9.40342303239216, -75.1217282000047 9.40339768769469, -75.1216566386696 9.37950359897048, -75.1074395957789 9.37954525152713, -75.1073997993329 9.3660458550806, -75.0908430270592 9.36609357468781, -75.090826151532 9.36026941345131, -75.0856513865107 9.36027842015016, -75.0856420619868 9.35704214131955, -75.0811274331725 9.35705494092631, -75.0811194415075 9.35305131607934, -75.0590092576144 9.35311314600654, -75.0591388522181 9.39922577125276, -75.0758047803713 9.39918177874039, -75.0757913577799 9.39449667341857))",POINT(-75.06056822 9.398515081)
"POLYGON((-75.0757913577799 9.39449667341857, -75.1130956322494 9.3943893357674, -75.1131224868569 9.40342303239216, -75.1217282000047 9.40339768769469, -75.1216566386696 9.37950359897048, -75.1074395957789 9.37954525152713, -75.1073997993329 9.3660458550806, -75.0908430270592 9.36609357468781, -75.090826151532 9.36026941345131, -75.0856513865107 9.36027842015016, -75.0856420619868 9.35704214131955, -75.0811274331725 9.35705494092631, -75.0811194415075 9.35305131607934, -75.0590092576144 9.35311314600654, -75.0591388522181 9.39922577125276, -75.0758047803713 9.39918177874039, -75.0757913577799 9.39449667341857))",POINT(-75.06056822 9.398515081)
"POLYGON((-75.0757913577799 9.39449667341857, -75.1130956322494 9.3943893357674, -75.1131224868569 9.40342303239216, -75.1217282000047 9.40339768769469, -75.1216566386696 9.37950359897048, -75.1074395957789 9.37954525152713, -75.1073997993329 9.3660458550806, -75.0908430270592 9.36609357468781, -75.090826151532 9.36026941345131, -75.0856513865107 9.36027842015016, -75.0856420619868 9.35704214131955, -75.0811274331725 9.35705494092631, -75.0811194415075 9.35305131607934, -75.0590092576144 9.35311314600654, -75.0591388522181 9.39922577125276, -75.0758047803713 9.39918177874039, -75.0757913577799 9.39449667341857))",POINT(-75.06056822 9.398515081)
"POLYGON((-75.0757913577799 9.39449667341857, -75.1130956322494 9.3943893357674, -75.1131224868569 9.40342303239216, -75.1217282000047 9.40339768769469, -75.1216566386696 9.37950359897048, -75.1074395957789 9.37954525152713, -75.1073997993329 9.3660458550806, -75.0908430270592 9.36609357468781, -75.090826151532 9.36026941345131, -75.0856513865107 9.36027842015016, -75.0856420619868 9.35704214131955, -75.0811274331725 9.35705494092631, -75.0811194415075 9.35305131607934, -75.0590092576144 9.35311314600654, -75.0591388522181 9.39922577125276, -75.0758047803713 9.39918177874039, -75.0757913577799 9.39449667341857))",POINT(-75.06056822 9.398515081)
"POLYGON((-75.0757913577799 9.39449667341857, -75.1130956322494 9.3943893357674, -75.1131224868569 9.40342303239216, -75.1217282000047 9.40339768769469, -75.1216566386696 9.37950359897048, -75.1074395957789 9.37954525152713, -75.1073997993329 9.3660458550806, -75.0908430270592 9.36609357468781, -75.090826151532 9.36026941345131, -75.0856513865107 9.36027842015016, -75.0856420619868 9.35704214131955, -75.0811274331725 9.35705494092631, -75.0811194415075 9.35305131607934, -75.0590092576144 9.35311314600654, -75.0591388522181 9.39922577125276, -75.0758047803713 9.39918177874039, -75.0757913577799 9.39449667341857))",POINT(-75.06056822 9.398515081)
"POLYGON((-75.0757913577799 9.39449667341857, -75.1130956322494 9.3943893357674, -75.1131224868569 9.40342303239216, -75.1217282000047 9.40339768769469, -75.1216566386696 9.37950359897048, -75.1074395957789 9.37954525152713, -75.1073997993329 9.3660458550806, -75.0908430270592 9.36609357468781, -75.090826151532 9.36026941345131, -75.0856513865107 9.36027842015016, -75.0856420619868 9.35704214131955, -75.0811274331725 9.35705494092631, -75.0811194415075 9.35305131607934, -75.0590092576144 9.35311314600654, -75.0591388522181 9.39922577125276, -75.0758047803713 9.39918177874039, -75.0757913577799 9.39449667341857))",POINT(-75.06056822 9.398515081)
"POLYGON((-75.0757913577799 9.39449667341857, -75.1130956322494 9.3943893357674, -75.1131224868569 9.40342303239216, -75.1217282000047 9.40339768769469, -75.1216566386696 9.37950359897048, -75.1074395957789 9.37954525152713, -75.1073997993329 9.3660458550806, -75.0908430270592 9.36609357468781, -75.090826151532 9.36026941345131, -75.0856513865107 9.36027842015016, -75.0856420619868 9.35704214131955, -75.0811274331725 9.35705494092631, -75.0811194415075 9.35305131607934, -75.0590092576144 9.35311314600654, -75.0591388522181 9.39922577125276, -75.0758047803713 9.39918177874039, -75.0757913577799 9.39449667341857))",POINT(-75.06056822 9.398515081)
"POLYGON((-75.0757913577799 9.39449667341857, -75.1130956322494 9.3943893357674, -75.1131224868569 9.40342303239216, -75.1217282000047 9.40339768769469, -75.1216566386696 9.37950359897048, -75.1074395957789 9.37954525152713, -75.1073997993329 9.3660458550806, -75.0908430270592 9.36609357468781, -75.090826151532 9.36026941345131, -75.0856513865107 9.36027842015016, -75.0856420619868 9.35704214131955, -75.0811274331725 9.35705494092631, -75.0811194415075 9.35305131607934, -75.0590092576144 9.35311314600654, -75.0591388522181 9.39922577125276, -75.0758047803713 9.39918177874039, -75.0757913577799 9.39449667341857))",POINT(-75.06056822 9.398515081)
"POLYGON((-75.0757913577799 9.39449667341857, -75.1130956322494 9.3943893357674, -75.1131224868569 9.40342303239216, -75.1217282000047 9.40339768769469, -75.1216566386696 9.37950359897048, -75.1074395957789 9.37954525152713, -75.1073997993329 9.3660458550806, -75.0908430270592 9.36609357468781, -75.090826151532 9.36026941345131, -75.0856513865107 9.36027842015016, -75.0856420619868 9.35704214131955, -75.0811274331725 9.35705494092631, -75.0811194415075 9.35305131607934, -75.0590092576144 9.35311314600654, -75.0591388522181 9.39922577125276, -75.0758047803713 9.39918177874039, -75.0757913577799 9.39449667341857))",POINT(-75.06810964 9.390362338)
"POLYGON((-75.0757913577799 9.39449667341857, -75.1130956322494 9.3943893357674, -75.1131224868569 9.40342303239216, -75.1217282000047 9.40339768769469, -75.1216566386696 9.37950359897048, -75.1074395957789 9.37954525152713, -75.1073997993329 9.3660458550806, -75.0908430270592 9.36609357468781, -75.090826151532 9.36026941345131, -75.0856513865107 9.36027842015016, -75.0856420619868 9.35704214131955, -75.0811274331725 9.35705494092631, -75.0811194415075 9.35305131607934, -75.0590092576144 9.35311314600654, -75.0591388522181 9.39922577125276, -75.0758047803713 9.39918177874039, -75.0757913577799 9.39449667341857))",POINT(-75.06810964 9.390362338)
"POLYGON((-75.0757913577799 9.39449667341857, -75.1130956322494 9.3943893357674, -75.1131224868569 9.40342303239216, -75.1217282000047 9.40339768769469, -75.1216566386696 9.37950359897048, -75.1074395957789 9.37954525152713, -75.1073997993329 9.3660458550806, -75.0908430270592 9.36609357468781, -75.090826151532 9.36026941345131, -75.0856513865107 9.36027842015016, -75.0856420619868 9.35704214131955, -75.0811274331725 9.35705494092631, -75.0811194415075 9.35305131607934, -75.0590092576144 9.35311314600654, -75.0591388522181 9.39922577125276, -75.0758047803713 9.39918177874039, -75.0757913577799 9.39449667341857))",POINT(-75.06810964 9.390362338)
"POLYGON((-76.574866445153 1.02598174173527, -76.5903140061575 1.02592980719774, -76.5972454894406 1.02058922747855, -76.6029858071293 1.01287888792062, -76.6152142807236 1.01867218249721, -76.6210251479064 1.03364595816341, -76.6181036313852 1.03952303334563, -76.6502164228273 1.03949684789772, -76.6868384083882 1.03946658441574, -76.6865670799017 0.988893167083768, -76.6864166136431 0.960683172865079, -76.6198845153914 0.960733838733705, -76.6105412560526 0.960740849448245, -76.5949920717406 0.960738677914873, -76.5746732475929 0.980743517135348, -76.5734479704388 0.987894987101174, -76.5710774955248 1.00173110466637, -76.5693916660255 1.01157150273579, -76.570498958359 1.01448607097274, -76.574866445153 1.02598174173527))",POINT(-76.608333 0.994167)
"POLYGON((-76.574866445153 1.02598174173527, -76.5903140061575 1.02592980719774, -76.5972454894406 1.02058922747855, -76.6029858071293 1.01287888792062, -76.6152142807236 1.01867218249721, -76.6210251479064 1.03364595816341, -76.6181036313852 1.03952303334563, -76.6502164228273 1.03949684789772, -76.6868384083882 1.03946658441574, -76.6865670799017 0.988893167083768, -76.6864166136431 0.960683172865079, -76.6198845153914 0.960733838733705, -76.6105412560526 0.960740849448245, -76.5949920717406 0.960738677914873, -76.5746732475929 0.980743517135348, -76.5734479704388 0.987894987101174, -76.5710774955248 1.00173110466637, -76.5693916660255 1.01157150273579, -76.570498958359 1.01448607097274, -76.574866445153 1.02598174173527))",POINT(-76.608333 0.994167)
"POLYGON((-76.574866445153 1.02598174173527, -76.5903140061575 1.02592980719774, -76.5972454894406 1.02058922747855, -76.6029858071293 1.01287888792062, -76.6152142807236 1.01867218249721, -76.6210251479064 1.03364595816341, -76.6181036313852 1.03952303334563, -76.6502164228273 1.03949684789772, -76.6868384083882 1.03946658441574, -76.6865670799017 0.988893167083768, -76.6864166136431 0.960683172865079, -76.6198845153914 0.960733838733705, -76.6105412560526 0.960740849448245, -76.5949920717406 0.960738677914873, -76.5746732475929 0.980743517135348, -76.5734479704388 0.987894987101174, -76.5710774955248 1.00173110466637, -76.5693916660255 1.01157150273579, -76.570498958359 1.01448607097274, -76.574866445153 1.02598174173527))",POINT(-76.608333 0.994167)
"POLYGON((-76.574866445153 1.02598174173527, -76.5903140061575 1.02592980719774, -76.5972454894406 1.02058922747855, -76.6029858071293 1.01287888792062, -76.6152142807236 1.01867218249721, -76.6210251479064 1.03364595816341, -76.6181036313852 1.03952303334563, -76.6502164228273 1.03949684789772, -76.6868384083882 1.03946658441574, -76.6865670799017 0.988893167083768, -76.6864166136431 0.960683172865079, -76.6198845153914 0.960733838733705, -76.6105412560526 0.960740849448245, -76.5949920717406 0.960738677914873, -76.5746732475929 0.980743517135348, -76.5734479704388 0.987894987101174, -76.5710774955248 1.00173110466637, -76.5693916660255 1.01157150273579, -76.570498958359 1.01448607097274, -76.574866445153 1.02598174173527))",POINT(-76.608333 0.994167)
"POLYGON((-76.574866445153 1.02598174173527, -76.5903140061575 1.02592980719774, -76.5972454894406 1.02058922747855, -76.6029858071293 1.01287888792062, -76.6152142807236 1.01867218249721, -76.6210251479064 1.03364595816341, -76.6181036313852 1.03952303334563, -76.6502164228273 1.03949684789772, -76.6868384083882 1.03946658441574, -76.6865670799017 0.988893167083768, -76.6864166136431 0.960683172865079, -76.6198845153914 0.960733838733705, -76.6105412560526 0.960740849448245, -76.5949920717406 0.960738677914873, -76.5746732475929 0.980743517135348, -76.5734479704388 0.987894987101174, -76.5710774955248 1.00173110466637, -76.5693916660255 1.01157150273579, -76.570498958359 1.01448607097274, -76.574866445153 1.02598174173527))",POINT(-76.608333 0.994167)
"POLYGON((-76.574866445153 1.02598174173527, -76.5903140061575 1.02592980719774, -76.5972454894406 1.02058922747855, -76.6029858071293 1.01287888792062, -76.6152142807236 1.01867218249721, -76.6210251479064 1.03364595816341, -76.6181036313852 1.03952303334563, -76.6502164228273 1.03949684789772, -76.6868384083882 1.03946658441574, -76.6865670799017 0.988893167083768, -76.6864166136431 0.960683172865079, -76.6198845153914 0.960733838733705, -76.6105412560526 0.960740849448245, -76.5949920717406 0.960738677914873, -76.5746732475929 0.980743517135348, -76.5734479704388 0.987894987101174, -76.5710774955248 1.00173110466637, -76.5693916660255 1.01157150273579, -76.570498958359 1.01448607097274, -76.574866445153 1.02598174173527))",POINT(-76.608333 0.994167)
"POLYGON((-75.3204438358687 2.92426184949408, -75.3033210120357 2.97226287709118, -75.3334852775299 2.97936498090437, -75.3641197064957 2.97932942125801, -75.3834399260236 2.96755958500542, -75.3880759069621 2.94106398379934, -75.3917964582239 2.92064318894837, -75.3822917614165 2.91445578704722, -75.3767562685249 2.92697329377198, -75.3636098018968 2.92698853906793, -75.3591136998091 2.92699371741527, -75.3590828696718 2.89975890165963, -75.3204438358687 2.92426184949408), (-75.3559139789979 2.93299761024716, -75.3640780436213 2.94326193130081, -75.3640921783778 2.95554791716293, -75.3516303393873 2.94773882182097, -75.3559139789979 2.93299761024716))",POINT(-75.386154 2.92086)
"POLYGON((-75.3204438358687 2.92426184949408, -75.3033210120357 2.97226287709118, -75.3334852775299 2.97936498090437, -75.3641197064957 2.97932942125801, -75.3834399260236 2.96755958500542, -75.3880759069621 2.94106398379934, -75.3917964582239 2.92064318894837, -75.3822917614165 2.91445578704722, -75.3767562685249 2.92697329377198, -75.3636098018968 2.92698853906793, -75.3591136998091 2.92699371741527, -75.3590828696718 2.89975890165963, -75.3204438358687 2.92426184949408), (-75.3559139789979 2.93299761024716, -75.3640780436213 2.94326193130081, -75.3640921783778 2.95554791716293, -75.3516303393873 2.94773882182097, -75.3559139789979 2.93299761024716))",POINT(-75.386154 2.92086)
"MULTIPOLYGON(((-75.3600581303812 3.05721526082989, -75.3493563932765 3.0744782409004, -75.3545517802854 3.10176331613456, -75.4176880754555 3.11254177196603, -75.4454928889075 3.03487616734092, -75.4166653228073 3.01768566814548, -75.41205455998 3.01493602318355, -75.4094965560371 3.02421477235693, -75.3881287915006 3.01193237509487, -75.3656269755474 3.04823191689279, -75.3600581303812 3.05721526082989)), ((-75.3640921783778 2.95554791716293, -75.3640780436213 2.94326193130081, -75.3559139789979 2.93299761024716, -75.3516303393873 2.94773882182097, -75.3640921783778 2.95554791716293)), ((-75.2904373590256 3.1892684937898, -75.2820998139418 3.2127857463929, -75.3086770646689 3.24801463871012, -75.3440258353249 3.24661455176905, -75.3695378239881 3.22009194579068, -75.4016352099613 3.1392248896365, -75.3537673927561 3.12255875654334, -75.3475109236644 3.15502392382143, -75.2904373590256 3.1892684937898)))",POINT(-75.391204834 3.071788311)
